(base) % python dtree.py pendigits_training.txt pendigits_test.txt randomized
Object Index = 0, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2240, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2241, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2242, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2243, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2244, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2245, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2246, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2247, Result = 2, True Class = 1, Accuracy = 0
Object Index = 2248, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2249, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2250, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2251, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2252, Result = 1, True Class = 2, Accuracy = 0
Object Index = 2253, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2254, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2255, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2256, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2257, Result = 2, True Class = 1, Accuracy = 0
Object Index = 2258, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2259, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2260, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2261, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2262, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2263, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2264, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2265, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2266, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2267, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2268, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2269, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2270, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2271, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2272, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2273, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2274, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2275, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2276, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2277, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2278, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2279, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2280, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2281, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2282, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2283, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2284, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2285, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2286, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2287, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2288, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2289, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2290, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2291, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2292, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2293, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2294, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2295, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2296, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2297, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2298, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2299, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2300, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2301, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2302, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2303, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2304, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2305, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2306, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2307, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2308, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2309, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2310, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2311, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2312, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2313, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2314, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2315, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2316, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2317, Result = 5, True Class = 3, Accuracy = 0
Object Index = 2318, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2319, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2320, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2321, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2322, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2323, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2324, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2325, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2326, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2327, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2328, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2329, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2330, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2331, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2332, Result = 5, True Class = 9, Accuracy = 0
Object Index = 2333, Result = 2, True Class = 1, Accuracy = 0
Object Index = 2334, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2335, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2336, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2337, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2338, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2339, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2340, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2341, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2342, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2343, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2344, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2345, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2346, Result = 3, True Class = 9, Accuracy = 0
Object Index = 2347, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2348, Result = 3, True Class = 7, Accuracy = 0
Object Index = 2349, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2350, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2351, Result = 5, True Class = 9, Accuracy = 0
Object Index = 2352, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2353, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2354, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2355, Result = 2, True Class = 1, Accuracy = 0
Object Index = 2356, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2357, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2358, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2359, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2360, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2361, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2362, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2363, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2364, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2365, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2366, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2367, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2368, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2369, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2370, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2371, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2372, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2373, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2374, Result = 4, True Class = 9, Accuracy = 0
Object Index = 2375, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2376, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2377, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2378, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2379, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2380, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2381, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2382, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2383, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2384, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2385, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2386, Result = 5, True Class = 9, Accuracy = 0
Object Index = 2387, Result = 4, True Class = 5, Accuracy = 0
Object Index = 2388, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2389, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2390, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2391, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2392, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2393, Result = 8, True Class = 6, Accuracy = 0
Object Index = 2394, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2395, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2396, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2397, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2398, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2399, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2400, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2401, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2402, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2403, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2404, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2405, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2406, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2407, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2408, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2409, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2410, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2411, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2412, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2413, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2414, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2415, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2416, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2417, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2418, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2419, Result = 1, True Class = 7, Accuracy = 0
Object Index = 2420, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2421, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2422, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2423, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2424, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2425, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2426, Result = 7, True Class = 1, Accuracy = 0
Object Index = 2427, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2428, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2429, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2430, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2431, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2432, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2433, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2434, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2435, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2436, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2437, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2438, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2439, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2440, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2441, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2442, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2443, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2444, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2445, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2446, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2447, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2448, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2449, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2450, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2451, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2452, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2453, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2454, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2455, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2456, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2457, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2458, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2459, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2460, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2461, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2462, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2463, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2464, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2465, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2466, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2467, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2468, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2469, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2470, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2471, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2472, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2473, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2474, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2475, Result = 7, True Class = 7, Accuracy = 1
Object Index = 2476, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2477, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2478, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2479, Result = 0, True Class = 6, Accuracy = 0
Object Index = 2480, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2481, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2482, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2483, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2484, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2485, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2486, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2487, Result = 4, True Class = 4, Accuracy = 1
Object Index = 2488, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2489, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2490, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2491, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2492, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2493, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2494, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2495, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2496, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2497, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2498, Result = 9, True Class = 9, Accuracy = 1
Object Index = 2499, Result = 9, True Class = 4, Accuracy = 0
Object Index = 2500, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2501, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2502, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2503, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2504, Result = 5, True Class = 9, Accuracy = 0
Object Index = 2505, Result = 5, True Class = 5, Accuracy = 1
Object Index = 2506, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2507, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2508, Result = 8, True Class = 8, Accuracy = 1
Object Index = 2509, Result = 2, True Class = 2, Accuracy = 1
Object Index = 2510, Result = 0, True Class = 0, Accuracy = 1
Object Index = 2511, Result = 8, True Class = 5, Accuracy = 0
Object Index = 2512, Result = 1, True Class = 1, Accuracy = 1
Object Index = 2513, Result = 1, True Class = 7, Accuracy = 0
Object Index = 2514, Result = 6, True Class = 6, Accuracy = 1
Object Index = 2515, Result = 3, True Class = 3, Accuracy = 1
Object Index = 2516, Result = 2, True Class = 2, Accuracy = 1
